smiles,active_ID,ID,%C,real_activity,U5,U4,U1,U3,U2,autoph4,dbautoph4,elucidator,reversefp
Clc1c(OCC(=O)N2CCN(C=3SCC(c4ccc(Cl)cc4)=N[NH+]=3)CC2)ccc(Cl)c1,,C38552859,87.957954,0,0,0,0,0,0,0,0,0,0
NC=1n2nc(-c3c(-n4c(C)ccc4C)ccs3)cc2N=C(C)C=1,,C02384365,77.983925,0,0,0,0,0,0,1,0,0,0
Fc1c([C@H]2C(C(OC(C)C)=O)=C(C)N=C3SC=C(/C=C(\[O-])/NCc4ccc(F)cc4)N23)cccc1,,C36065016,99.99987,0,0,0,0,0,0,0,0,0,0
S([C@H](CC)C(=O)NC1CCCCC1)C=1n2nc(CCn3c(C)nc4ccccc34)nc2-c2ccccc2N=1,,C09472147,40.120602,0,0,0,0,0,0,0,0,0,0
Fc1ccc(CN2[C@@H](C(=O)NCC[NH+]3CCCC3)[C@@H](c3cc(NC(=O)CC(C)C)ccc3)OC2=O)cc1,,C35753587,99.590126,0,0,0,0,0,0,0,0,0,0
Clc1c([C@H]2n3nc(N)nc3N[C@@H](c3ccc(F)cc3)C2)c(F)ccc1,,C13131472,60.280243,0,0,0,0,0,0,0,0,0,0
O/N=C(/N)\[C@@H]1[C@@H](NC(=O)NC2CCCCC2)CCC1,,C61887840,97.620621,0,0,0,1,0,0,0,0,0,0
O=C1C[C@@H](Nc2c(N)non2)C[C@H](c2ccc(C)cc2)C1,,C19974012,99.976303,0,0,1,1,0,1,0,0,0,0
OC=1N(Cc2cccc3ccccc23)C(=O)C(CC(=O)c2ccccc2)=C(C)N=1,,C16880789,99.999802,0,0,0,0,0,0,0,0,0,0
Oc1ccc([C@H]2C(C#N)(C#N)C(=N)[C@@H](C#N)C=3[C@@H]2CCCC=3)cc1,,C00262345,98.380913,0,0,0,0,0,0,0,0,0,0
O=C1C(C[NH+]([C@@H](CCC)c2n(CCc3ccccc3)nnn2)C2CCCC2)=Cc2cc(C)c(C)cc2N1,,C13499530,67.094536,0,0,0,0,0,0,1,0,0,0
Clc1ccc([C@H]2CC(=O)C=3[C@H](c4ccc([N+](=O)[O-])cc4)C(C(OCCSCC)=O)=C(C)NC=3C2)cc1,,C02926255,99.987137,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N1CC[NH+]([C@H](C)C(=O)Nc2c(C)cc(C)cc2)CC1)c1c(C)cc(C)cc1,,C08474184,95.179443,0,0,0,0,0,0,0,0,0,0
Clc1c(NC(=O)CSc2nc(C)nc3sc4CCCCc4c23)cc(OC)c(C(=O)[O-])c1,,C13246555,98.790916,0,0,0,0,0,0,0,0,0,0
O(CC)C(=O)C1CC[NH+]([C@H](c2n(Cc3ccc(OC)cc3)nnn2)C=2C(=O)Nc3c(C)cccc3C=2)CC1,,C06194710,86.676788,0,0,0,0,0,0,0,0,0,0
Clc1cc([C@H]2C(C(=O)OC3CCCC3)=C(C)NC(=O)N2)ccc1,,C00177593,99.888908,0,0,0,0,0,0,0,0,0,0
S(C)C=1NC(=O)C(CCC(=O)N2[C@H](c3cc(C)c(C)cc3)CCC2)=C(C)N=1,,C64323942,98.593079,0,0,0,0,0,0,0,0,0,0
O=C(N[C@H]1CCCc2ccccc12)CN1C(=O)C=2[C@H](c3ccc(C(C)(C)C)cc3)NC(=O)N(C)C=2C1,,C34792559,99.96357,0,0,0,0,0,0,0,0,0,0
Clc1c(S(=O)(=O)N2CC[NH+](CC(=O)N[C@H](C)c3c(F)cc(F)cc3)CC2)cc(Cl)cc1,,C30594381,97.917343,0,0,0,0,0,0,0,0,0,0
Brc1c(C(=O)NNC(=O)NCCCOC)[nH]nc1C1CC1,,C65204437,98.611275,0,0,1,1,0,0,0,0,0,0
Brc1oc(-c2oc(CSc3nc(N)cc(N)n3)nn2)cc1,,C31818589,62.934208,0,0,0,0,0,0,1,0,0,0
S(=O)(=O)(Nc1cc(C)cc(C)c1)c1ccc2N[C@H](c3cc(OC)c(OC)c(OC)c3)[C@@H]3CC=C[C@@H]3c2c1,,C58846712,97.247284,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(NC[C@H]([NH+]1CCCC1)c1ccc(N(C)C)cc1)c1c(C)c(C)c(C)c(C)c1C,,C38636131,95.089432,0,0,0,0,0,0,0,0,0,0
O=C(NC1CCCCC1)[C@]1(C)N(C2CCCCC2)C(=O)c2n(C1)c1cc(CC)sc1c2,,C21526057,100,0,0,0,0,0,0,0,0,0,0
Clc1c(NC(=O)N(CC[NH+](C)C)[C@@H](C)C=2NC(=O)c3ccc(Cl)cc3N=2)ccc(Cl)c1,,C35035812,76.39917,0,0,0,0,0,0,0,0,0,0
O=C(Nc1c(C(=O)N[C@H]2CS(=O)(=O)CC2)c2CC[C@@H](C(C)(C)C)Cc2s1)c1ccc(OCC=C)cc1,,C39836503,100,0,0,0,0,0,0,0,0,0,0
O=C(N(CCc1ccccc1)Cc1ccccc1)CN1C(=O)[C@H](CC=2C[NH+]=C3C=CC=CC=23)NC1=O,,C64337877,85.916321,0,0,0,0,0,0,0,0,0,0
O(CC)C(=O)c1c(NC(=O)C=2C(=O)Oc3ccccc3C=2)sc2C[NH+](Cc3ccccc3)CCc12,,C08793071,96.941536,0,0,0,1,0,0,1,0,0,0
Clc1c(-c2c(C(=O)[O-])sc3[C@]4(C(=O)N(C)c5c(C)cccc45)CC(=O)Nc23)cccc1,,C36365603,99.442665,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N(C)C)c1cc(NC(=O)CC=2n3cc(C)nc3SC=2)c(C)c(C)c1,,C12732216,64.212494,0,0,0,0,0,0,0,0,0,0
O(C[C@@H]1N(/N=C/[C@H]2[NH+]=C3C=CC=CC3=C2)C(=O)c2ccccc2N1)c1cccc2ccccc12,,C39314623,92.138832,0,0,0,0,0,0,0,0,0,0
Oc1cc(O)cc(C(=O)N[C@@H](CC=2C[NH+]=C3C=CC=CC=23)C(OC)=O)c1,,C63761402,79.283325,0,0,0,0,0,0,0,0,0,0
O=C(NCC1(N2CCOCC2)CCCCC1)C[NH+](C)[C@H](C)c1oc2ccccc2c1,,C46586800,86.885384,0,0,0,1,0,0,0,0,0,0
Clc1ccc2[nH]cc(CCN3[C@](O)(C)C(C)(C)OC3=O)c2c1,,C01431814,100,0,0,0,0,0,0,0,0,0,0
O=C(N/N=C/c1c(C)ccs1)c1cc(-c2ccc([C@H](C)CC)cc2)nc2ccccc12,,C02109606,98.834984,0,0,0,0,0,0,0,0,0,0
Clc1ccc2C(=O)N(C)C([C@@H](N(CCCCCC[NH3+])C(=O)c3cc([N+](=O)[O-])c(C)cc3)C)=Nc2c1,,C33460110,98.13475,0,0,0,0,0,0,0,0,0,0
S=C1N(c2c(OC)cccc2)C(=O)/C(=C/NCCc2c[nH]c3ccccc23)/C(=O)N1,,C01842068,99.817993,0,0,0,0,0,0,0,0,0,0
S([C@H](C)C(=O)Nc1ccc2OCOc2c1)c1n(c([C@H](C)[NH+]2CCCCC2)nn1)-c1ccc(F)cc1,,C09207486,95.460518,0,0,0,0,0,0,0,0,0,0
O=C(CC)N1[C@H](c2c(C)ccs2)C/C(=C\2/C(=O)N(c3cc(C)cc(C)c3)C(=O)NC/2=O)/N1,,C64789406,70.231659,0,0,0,0,0,0,0,0,0,0
Clc1ccc(S(=O)(=O)Nc2c(/[NH+]=C/3\C=CC4=NC([O-])=NC4=C\3)nc3cc(OC)ccc3n2)cc1,,C39978169,56.631298,0,0,0,1,0,0,0,0,0,0
S(=O)(=O)(N1CCC(C(=O)NNC(=O)NCC)CC1)c1c(C)cc(C)cc1C,,C65191026,100,0,0,0,0,0,0,0,0,0,0
Clc1c([C@@H]2Nc3ccc(S(=O)(=O)NC[C@@H]4OCCC4)cc3[C@H]3[C@H]2CC=C3)cc([N+](=O)[O-])cc1,,C20706374,94.040642,0,0,0,1,0,0,0,0,0,0
Clc1ccc([C@@H](N(C(=O)c2c(O)ccc([N+](=O)[O-])c2)c2ccccc2)C(=O)NC2CCCCC2)cc1,,C36609471,87.711975,0,0,0,0,0,0,0,0,0,0
C[C@@H]1Oc2ccc(-c3c(C)sc(-c4ncccc4)n3)cc2NC1,,C40696125,99.803734,0,0,0,0,0,0,0,0,0,0
O[C@@H](COCC=1[C@H]2C(C)(C)[C@H](C2)CC=1)C[NH+]1C[C@@H](CCC(=O)N)CCC1,,C66156370,99.569618,0,0,0,0,0,0,0,0,0,0
Clc1ccc([C@H]2N(C=3S/C(=C\c4cc(OC)c(O)cc4)/C(=O)N=3)N=C(c3ccc(OC)cc3)C2)cc1,,C54201584,65.554909,0,0,0,0,0,0,0,0,0,0
O=C(N(Cc1ccc2OCOc2c1)C1CCCC1)c1ccc2n(CC)nnc2c1,,C07780135,99.982872,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(Nc1ccc(C)cc1)c1ccc2oc3ccc(S(=O)(=O)Nc4ccc(C)cc4)cc3c2c1,,C20032855,93.796806,0,0,0,0,0,0,0,0,0,0
Clc1ccc(S(=O)(=O)N2[C@H](COC(=O)N(CC)Cc3cc(N)[nH+]cc3)CCc3ccccc23)cc1,,C28880175,89.745232,0,0,0,0,0,0,0,0,0,0
Clc1c(CN[C@@H]2C[NH+](Cc3ccccc3)[C@H](C(=O)NCCc3ccc4OCOc4c3)C2)cccc1,,C32565283,95.701546,0,0,0,0,0,0,0,0,0,0
Brc1ccc(N[C@@H]2/C(=N/S(=O)(=O)c3ccc(F)cc3)/N=C3C=CC=CC3=[NH+]2)cc1,,C38971256,88.539665,0,0,0,0,0,0,1,0,0,0
O=C(NCc1ccc2OCOc2c1)c1c(N)n(CCC=2CCCCC=2)c2nc3ccccc3nc12,,C02290759,91.310028,0,0,0,0,0,0,0,0,0,0
Clc1c(OC)c(C(=O)NC[C@H]2C(=O)Nc3ccccc3O2)c(Cl)cc1,,C49739064,99.997284,0,0,0,0,0,0,0,0,0,0
Oc1ccc2O[C@H](Cc3ccc(N(C)C)cc3)CN(C)c2c1,,C62498085,99.585854,0,0,0,0,0,0,0,0,0,0
Oc1c(C)c2OC(=O)C(CC(=O)N3CCCC=4[C@H]3[C@@H]3C[NH+]5CCCC[C@H]5[C@@H](C3)C=4)=C(C)c2cc1,,C43746752,72.420715,0,0,0,0,0,0,0,0,0,0
S(CC(=O)Nc1sc(C(OCC)=O)c(C)n1)C=1NC(=O)c2c(sc3CCCCc23)N=1,,C13881816,95.661995,0,0,1,1,0,0,0,0,0,0
FC=1C=CC2=[NH+][C@@H](C(OCC)=O)C(NC(=O)C[NH+]3[C@H](C)c4cc(OC)c(O)cc4CC3)=C2C=1,,C38550277,90.399101,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N1C[C@@H](C)O[C@@H](C)C1)c1cc(C=2N(CCCCC)/C(=[NH+]/c3ccccc3)/SC=2)ccc1,,C13768243,79.849571,0,0,0,0,0,0,0,0,0,0
Clc1c(CN2C(=O)C(C[NH2+]Cc3ccc4OCOc4c3)=Cc3ccc(OC)cc23)cccc1,,C14980696,88.657166,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc2OCCCOc2c1)CN1C(=O)[C@@](C)(c2ccc(C(C)(C)C)cc2)NC1=O,,C36826065,99.999603,0,0,0,0,0,0,0,0,0,0
Clc1c(C)ccc(NCN2C(=O)/C(=C\c3ccc(OC)cc3)/SC2=O)c1,,C05547246,99.998688,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(NC1CC1)c1ccc(C=2NC(=O)c3c(sc4CCCc34)N=2)cc1,,C50807523,92.217056,0,0,0,0,0,0,0,0,0,0
S(CF)C(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1(F)[C@@]3(C)C=CC(=O)C=C3[C@@H](F)C[C@@H]21,,C03920027,100,0,0,0,0,0,0,0,0,0,0
O(C)C(=O)C1=C(N)OC(C)=C(C(OCC=C)=O)[C@]21C(=O)Nc1ccccc21,,C02090285,99.998367,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(Nc1ccccc1)c1ccc(NN)cc1,,C35062806,97.456802,0,0,0,0,0,0,0,0,0,0
O=C(N1CC[C@H]2CCCC[C@@H]2C1)c1c(N)c(CCC)[nH]n1,,C50322407,98.229996,0,0,0,0,0,0,0,0,0,0
O=C(N[C@H](C)c1c(C)n(C)nc1C)Nc1ccc2OC3(Oc2c1)CCCC3,,C65358663,99.849609,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(NNC(=O)C12CC3CC(C1)CC(C2)C3)c1c(C)cc(F)cc1,,C45866036,99.322144,0,0,0,0,0,0,0,0,0,0
Fc1ccc(C[C@@H](NC(=O)[C@H]2C3(CN(C(=O)[C@H](Oc4ccccc4)C)C2)CC[NH2+]CC3)C)cc1,,C39688550,99.842659,0,0,0,0,0,0,0,0,0,0
O=C([C@@H](CC)c1ccccc1)N1C[C@H](C(=O)NCCc2ccc(CC)cc2)C2(C1)CC[NH2+]CC2,,C39654443,99.845581,0,0,0,0,0,0,0,0,0,0
S(C)c1ccc(C2=[NH+][C@H](c3ccc4C(=O)N(Cc5ccc(OC)cc5)C(=O)Nc4c3)ON2)cc1,,C64392521,99.262779,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N(C)C1CCCCC1)c1cc(C(=O)NC[C@H]([NH+]2CCCC2)c2c(OC)cccc2)ccc1,,C09254682,98.92691,0,0,0,0,0,0,0,0,0,0
Brc1ccc(N2[C@@H](c3cc(OC)ccc3)C=3[C@@H](c4ccc(OCC)cc4)[NH+]=NC=3C2=O)cc1,,C39446126,100,0,0,0,0,0,0,0,0,0,0
O[C@@H]1C(C(=O)/N=C\2/SC=C(CC(OCC)=O)N/2)=C([O-])N(CC)c2ccccc12,,C64197100,70.940308,0,0,1,1,0,0,0,0,0,0
S(=O)(=O)(Nc1cc2c(oc3CC[C@@H](C(C)(C)CC)Cc23)c2ccccc12)c1ccccc1,,C04522046,92.812126,0,0,0,0,0,0,0,0,0,0
O/N=C(/N)\CNC(=O)NC12CC3CC(C1)CC(C2)C3,,C40375606,96.742462,0,0,0,1,0,0,0,0,0,0
Brc1cc([C@H]2[NH2+][C@@]([C@H](O)C)(C(=O)[O-])[C@@H]3C(=O)N(c4c(C)cccc4)C(=O)[C@@H]23)c(OC)cc1,,C43221853,92.822044,0,0,0,0,0,0,0,0,0,0
O=C(CNc1c([NH2+]C23CC4CC(C2)CC(C3)C4)cccc1)N1[C@@H](C)CC(=O)Nc2ccccc12,,C58152869,99.833038,0,0,0,0,0,0,0,0,0,0
S(CC1=C(C(OCC)=O)[C@H](c2sccc2)NC(=O)N1)c1oc(-c2ccc(C(C)(C)C)cc2)nn1,,C11015193,99.99279,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc2OCCOc2c1)C[NH+](CC)CC(=O)N1[C@@H](c2sccc2)c2ccsc2CC1,,C22059841,99.475914,0,0,0,0,0,0,0,0,0,0
OC(C)(C)[C@]1(O)NO[C@@H](c2ccc(OC)cc2)C1,,C00078796,99.829636,0,0,0,0,0,0,0,0,0,0
O[C@H](COCc1ccccc1)C[NH+](Cc1c(Oc2c(OC)cccc2)n(-c2ccccc2)nc1C)[C@H](C)CC,,C36302051,99.022148,0,0,0,0,0,0,0,0,0,0
Clc1cc(C(=O)Oc2ccc3[C@@H](c4ccc(OCC)cc4)C(C#N)=C(N)Oc3c2)ccc1,,C38685908,100,0,0,0,0,0,0,0,0,0,0
Oc1c(O)cccc1/C=N/Nc1[nH]c2ccccc2n1,,C06648546,46.6353,0,1,0,1,0,1,1,0,0,0
O=C1C(CCC)=C(C)Nc2c(c(C)nn12)-c1sccc1,,C10338946,99.839554,0,0,0,0,0,0,0,0,0,0
O[C@H](COc1ccccc1)C[NH+](Cc1occc1)CC=1NC(=O)c2c(-c3cc(C)c(C)cc3)csc2N=1,,C36207573,98.061272,0,0,0,0,0,0,0,0,0,0
O=C(NCCc1ccc(CC)cc1)[C@@H]1C2(CN(C(=O)c3c(C)onc3-c3ccccc3)C1)CC[NH2+]CC2,,C39654612,99.844757,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(Nc1ccc(C(=O)NN=C2CCC(C(C)(C)C)CC2)cc1)c1sccc1,,C09136758,66.777924,0,0,0,0,0,0,0,0,0,0
[C@H]1([C@H]2N=NC(c3ccccc3)=C2)NN[C@H]2SC(C3CCCCC3)=NN12,,C38690809,99.676521,0,0,0,0,0,0,0,0,0,0
Fc1ccc(C[C@@H](NC(=O)[C@H]2C3(CN(C(=O)c4c(OC(=O)C)cccc4)C2)CC[NH2+]CC3)C)cc1,,C39688410,99.844597,0,0,0,0,0,0,0,0,0,0
S(c1c(C(=O)N2C[C@H](C(=O)NC[C@@H](Oc3ccccc3)C)C3(C2)CC[NH2+]CC3)cccn1)c1ccccc1,,C39665318,99.708878,0,0,0,0,0,0,0,0,0,0
Clc1c(Cl)ccc(CN2C(NCCC=3C[NH+]=C4C=CC=CC=34)=N[C@@H]3N(C)C(=O)N(C)C(=O)[C@@H]23)c1,,C63437817,84.067223,0,0,0,0,0,0,0,0,0,0
Clc1c(/C=N/Nc2nc(-c3ccccc3)c3cc(Cl)ccc3n2)cc2cc3OCOc3cc2n1,,C09374732,94.614502,0,0,0,0,0,0,0,0,0,0
O=C(CCc1ccc(OC)cc1)N1C[C@H](C(=O)NC[C@@H](Oc2ccc(OC)cc2)C)C2(C1)CC[NH2+]CC2,,C39665826,99.84536,0,0,0,0,0,0,0,0,0,0
FC(F)(F)c1c(C(=O)N2C[C@@H](C(=O)NCCc3c[nH]c4c(C)cccc34)C3(C2)CC[NH2+]CC3)cc(C)o1,,C44728484,99.844559,0,0,0,0,0,0,0,0,0,0
Clc1c(OCc2c(Cl)cc(Cl)cc2)c(OCC)cc(C[NH2+]C[C@@H](O)C)c1,,C08254029,97.52153,0,0,0,0,0,0,0,0,0,0
FC(F)(F)c1ccc([C@@H]2N[C@H](c3ccc4C(=O)N(CCc5ccccc5)C(=O)Nc4c3)ON2)cc1,,C64871257,98.434563,0,0,0,0,0,0,0,0,0,0
O(CC)C(=O)c1ccc2[nH]c(C)c(-c3nc(N)oc3)c2c1,,C62424760,100,0,0,0,0,0,0,0,0,0,0
Clc1c(Cl)ccc(C2=NO[C@H](C[NH+](C[C@H](O)COCC(C)C)Cc3ccc(F)cc3)C2)c1,,C36146373,53.164867,0,0,0,0,0,0,0,0,0,0
O=C(NC[C@H]1N=NC=2CCCC1=2)C[C@@H]1[NH+](Cc2ccc3ccccc3c2)CCNC1=O,,C39379793,96.334236,0,0,0,0,0,0,0,0,0,0
ClC=1C=CC2=[NH+]CC(CCNC(=O)C[C@H]3[C@H](C)c4cc5CCC(C)(C)Oc5cc4OC3=O)=C2C=1,,C63384858,86.892662,0,0,0,0,0,0,0,0,0,0
Clc1c([N+](=O)[O-])cc([C@H]2Nc3c(C(=O)NCCCC)cccc3[C@H]3[C@H]2CC=C3)cc1,,C20704700,99.996376,0,0,0,0,0,0,0,0,0,0
Clc1c(/C=N/NC(=O)CCC=2C(=O)NC(=O)NN=2)ccc(Cl)c1,,C05530713,89.215042,0,0,1,1,0,0,0,0,0,0
O=C(OC1CCCCC1)C=1[C@@H](c2ccc(OCC)cc2)NC(=O)NC=1C,,C00823491,99.997353,0,0,0,0,0,0,0,0,0,0
O(CC)C(=O)[C@@H]1CN(C(=O)[C@H](NC(=O)c2cc(C)ccc2)C(C)C)CCC1,,C57363782,100,0,0,0,0,0,0,0,0,0,0
S(CC(=O)N/N=C/C=1C[NH+]=C2C=CC=CC=12)[C@@H]1N(Cc2ccccc2)c2ccccc2N1,,C38937219,99.054398,0,0,0,1,0,0,0,0,0,0
O=C(NC[C@@H]1[C@H](C)CCCC1)c1c(N)c(C2CC2)n[nH]1,,C50324642,97.972649,0,0,1,1,0,0,0,0,0,0
Clc1cc(Cl)cc(NC(=O)[C@@H]2S/C(=N\c3ccc(C(OC)=O)cc3)/N(CC)C(=O)C2)c1,,C33719563,87.359375,0,0,0,0,0,0,0,0,0,0
O(C)c1c(OC)ccc(/C=C/2\CN(C)CC=3[C@H](c4cc(OC)c(OC)cc4)C(C#N)=C(N)OC\2=3)c1,,C20123717,98.60453,0,0,0,0,0,0,0,0,0,0
FC(F)(F)[C@@H]1N(C(=O)CN[C@H](C(C)C)c2ccccc2)c2ccccc2NC(=O)C1,,C12877644,73.327728,0,0,0,0,0,0,0,0,0,0
Clc1c(C(=O)Nc2c(C(OC(C)C)=O)c(CC)c(C)s2)sc2cc(C)ccc12,,C02737766,100,0,0,0,0,0,0,0,0,0,0
[NH2+]=C1N(C2CC2)C=[NH+][C@H]1c1ccc2OCCCOc2c1,,C50122311,69.204933,0,0,0,0,0,0,0,0,0,0
O=C(NCCC=1C[NH+]=C2C=C(OC)C=CC=12)CNC(=O)N1CC[C@@H]2c3ccccc3N=C2C1,,C63271156,86.404854,0,0,0,0,0,0,0,0,0,0
O(C)[C@H](C(=O)N(C)[C@@H](C(=O)NC(C)(C)C)c1c(OC)ccc2ccccc12)c1ccccc1,,C36525035,100,0,0,0,0,0,0,0,0,0,0
O=C(OC(C)(C)C)N[C@H]1[C@H](NC(=O)c2cc(C(=O)N)ccc2)CCCC1,,C40155282,100,0,0,0,1,0,0,0,0,0,0
Oc1c([C@H]2Nc3ccc(C(OCC)=O)cc3[C@@H]3[C@H]2CC=C3)ccc(O)c1,,C20681584,95.550995,0,0,0,0,0,0,0,0,0,0
Brc1c(OCC(=O)NNC(=S)NC(=O)c2cc([N+](=O)[O-])c(Cl)cc2)ccc(C)c1,,C13976718,100,0,0,0,0,0,0,0,0,0,0
O(CC)c1c(OCc2ccccc2)ccc(/C=C/[C@]23C(C)(C)c4ccccc4N2CC(=O)N3)c1,,C08918587,100,0,0,0,0,0,0,0,0,0,0
O(CC(C)C)C(=O)C=1[C@@H](c2c(OCC)cccc2)C=2C(=O)C[C@H](c3cc(OC)c(OC)cc3)CC=2NC=1C,,C06197169,100,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(/N=C/1\SC=C(C)N\1)c1ccc2S[C@@H](C(=O)N3CCC(C)CC3)C(=O)Nc2c1,,C21702664,99.996071,0,0,0,0,0,0,0,0,0,0
O=C1[C@H](CC)Oc2c(C)c(N)c(C)c(C)c2N1,,C62531850,99.999535,0,0,0,1,0,0,0,0,0,0
Fc1c(C[NH+](CCCOC)Cc2oc(C(O)(c3ccc(OC)cc3)c3ccc(OC)cc3)cc2)cccc1,,C35745148,60.283497,0,0,0,0,0,0,0,0,0,0
Brc1c(S(=O)(=O)Nc2sccn2)cc(Br)cc1,,C11635155,50.910534,0,0,0,0,0,0,0,0,0,0
Oc1c(C[NH+]2CCC(C(OCC)=O)CC2)c2OC(C)=C(Oc3ccc(C(OC)=O)cc3)C(=O)c2cc1,,C41586324,55.541054,0,0,0,0,0,0,0,0,0,0
O(C)c1c(OCCC)ccc([C@@H]2CC(=O)NC=3C[C@H](c4ccc(C(C)(C)C)cc4)CC(=O)C2=3)c1,,C21238084,100,0,0,0,0,0,0,0,0,0,0
Oc1c(C[NH+]2C[C@H](C)C[C@@H](C)C2)c2OC=C(Oc3ccc(C(OCCC)=O)cc3)C(=O)c2cc1,,C41583986,55.881233,0,0,0,0,0,0,0,0,0,0
Brc1c(F)ccc([C@H](C[NH3+])N2CCC(C)(CC)CC2)c1,,C62952426,53.996155,0,0,0,0,0,0,0,0,0,0
S([C@@H](C)C(=O)Nc1c(C)cc(C)cc1C)C=1N(CC[NH+](C(C)C)C(C)C)C(=O)c2ccccc2N=1,,C12779426,97.610191,0,0,0,0,0,0,0,0,0,0
S(C)c1nc(N2C[C@@H](CCC(=O)NCc3oc(C)cc3)CCC2)ccn1,,C12750621,85.34079,0,0,0,0,0,0,0,0,0,0
O=C(NC1CCCCC1)N(C[C@@H]1[NH+](CC)CCC1)CC=1C(=O)Nc2cc(OC)c(OC)cc2C=1,,C12709762,99.874222,0,0,0,0,0,0,0,0,0,0
O(C)C(=O)[C@H]1NS(=O)(=O)c2ccccc2N1,,C47844181,68.595039,0,0,0,1,0,0,0,0,0,0
O=C(NCC(=O)N[C@H]1CCCc2ccccc12)N[C@H](Cc1c[nH]c2ccccc12)C(=O)[O-],,C13234866,99.76738,0,0,0,0,0,0,0,0,0,0
OC=1[C@@H](c2ccccc2)C(=O)[NH+]=C2C=CC(C(=O)N[C@@H](C)c3ccccc3)=CC=12,,C05800244,99.906258,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N/1C(=O)/C(=C\c2ccc(O)cc2)/S\C\1=N/c1ccccc1)c1ccc(N)cc1,,C18247129,84.193153,0,0,0,0,0,0,0,0,0,0
Brc1ccc2NC(=O)[C@]3(C(C(OC)=O)=C(N)OC(c4ccccc4)=C3C(=O)C)c2c1,,C00850182,99.998444,0,0,0,0,0,0,0,0,0,0
O(C)C(=O)[C@H]1N(CCc2c[nH]c3ccccc23)c2[nH+]cc(NC3CCSCC3)cc2[C@@H]1NC(=O)C,,C39352637,82.301086,0,0,0,0,0,0,0,0,0,0
Clc1ccc(-n2c(SCC3=CC(=O)Oc4cc(O)c(CC)cc34)nnc2[C@@H]([NH+](C)C)C)cc1,,C36819210,62.645596,0,0,0,0,0,0,0,0,0,0
Clc1c([C@@H]([NH+](C)C)CNc2nc(CN3CCOCC3)nc3sc4CCCc4c23)c(F)ccc1,,C13040028,44.478485,0,0,0,0,0,0,0,0,0,0
O=C(N[C@H](C)c1ccccc1)[C@@H]1[C@@H](C(=O)N[C@H]2CCCc3ccccc23)C[NH2+]C1,,C43222303,73.460197,0,0,0,0,0,0,0,0,0,0
Clc1ccc2OC=C([C@@H]3C(C(OC)=O)=C(C)NC=4C[C@@H](c5cc(OC)ccc5)CC(=O)C3=4)C(=O)c2c1,,C01434766,100,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N(C)c1ccc(C)cc1)c1cc(C(=O)N2[C@H](C)Cc3ccccc23)ccc1,,C16022896,100,0,0,0,0,0,0,0,0,0,0
O=C(NC[C@H](Oc1ccc(OC)cc1)C)[C@@H]1C2(CN(C(=O)C3(C)CCCCC3)C1)CC[NH2+]CC2,,C39665679,99.845612,0,0,0,0,0,0,0,0,0,0
Fc1ccc(O[C@H](C)C(=O)Oc2ccc3[C@@H](c4c(OCCCC)cccc4)C(C#N)=C(N)Oc3c2)cc1,,C38682917,100,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N1CC[NH+]([C@H](C)C(=O)NC(c2ccccc2)c2ccccc2)CC1)c1c(F)cccc1,,C09550196,92.437363,0,0,0,0,0,0,0,0,0,0
Oc1c(/C=N/NC(=O)c2ccc(N(C)C)cc2)c2ccccc2cc1,,C02790433,70.837204,0,0,0,0,0,0,1,0,0,0
Fc1c(-n2c(-c3c(C)cc(N)cc3)nnn2)cc(C)cc1,,C44749544,100,0,0,0,0,0,0,0,0,0,0
O=C([C@@H](CC)c1ccccc1)N1C[C@H](C(=O)NC[C@H]2CN(c3ncccn3)CCC2)C2(C1)CC[NH2+]CC2,,C39669460,99.384384,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N1CCCC1)c1ccc2N(CC(=O)NCC[C@@H]3[NH+]=C4C=C(F)C=CC4=[NH+]3)C(=O)CCc2c1,,C64504535,97.975967,0,0,0,0,0,0,0,0,0,0
Clc1c(OCc2c(C)cccc2)ccc(/C=C/2\C(=O)N=C3SN=C(S(=O)(=O)CC)N3C\2=[NH2+])c1,,C20206847,99.734581,0,0,0,0,0,0,0,0,0,0
Clc1c(C(=O)N/N=C/c2cc(OC)c(OCCC)cc2)sc2ccccc12,,C02759068,100,0,0,0,0,0,0,1,0,0,0
